detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
1.5,65,Faraday dark-field,9,4.84085081661,3.28496290978,14,0,image quality,0.283681977384,0.303680249349,0.00430613835909,0.0297086529683
1.5,65,Faraday dual-port,9,13.6037684839,10.7467551784,14,14,depletion,0.283681977384,0.303680249349,0.00430613835909,0.0297086529683
1.5,70,Faraday dark-field,9,5.13246423493,3.5064913324,13,0,image quality,0.283681977384,0.305217178907,0.00463737977132,0.0297086529683
1.5,70,Faraday dual-port,9,14.1292342807,11.1799840109,13,13,depletion,0.283681977384,0.305217178907,0.00463737977132,0.0297086529683
1.5,75,Faraday dark-field,9,5.41644116176,3.74461556902,12,0,image quality,0.280602311761,0.303680249349,0.00496862118356,0.0297086529683
1.5,75,Faraday dual-port,9,14.6358804283,11.6372292547,12,12,depletion,0.280602311761,0.303680249349,0.00496862118356,0.0297086529683
1.5,80,Faraday dark-field,9,5.69325823193,3.83481089516,12,0,image quality,0.299068264082,0.323644831501,0.0052998625958,0.0297086529683
1.5,80,Faraday dual-port,9,15.1255921719,11.8128257073,12,12,depletion,0.299068264082,0.323644831501,0.0052998625958,0.0297086529683
1.5,85,Faraday dark-field,9,5.96334820482,4.09672309935,11,0,image quality,0.291377625548,0.317505454391,0.00563110400804,0.0297086529683
1.5,85,Faraday dual-port,9,15.5999599122,12.3036465829,11,11,depletion,0.291377625548,0.317505454391,0.00563110400804,0.0297086529683
1.5,90,Faraday dark-field,9,6.22710517196,4.38282165073,10,0,image quality,0.280602311761,0.308290440502,0.00596234542027,0.0297086529683
1.5,90,Faraday dual-port,9,16.0603399285,12.8315309291,10,10,depletion,0.280602311761,0.308290440502,0.00596234542027,0.0297086529683
1.5,95,Faraday dark-field,9,6.48488901826,4.47210382734,10,0,image quality,0.295992608781,0.325179181265,0.00629358683251,0.0297086529683
1.5,95,Faraday dual-port,9,16.5078999224,12.9985383462,10,10,depletion,0.295992608781,0.325179181265,0.00629358683251,0.0297086529683
1.5,100,Faraday dark-field,9,6.73702926109,4.79386119984,9,0,image quality,0.280602311761,0.311362906262,0.00662482824475,0.0297086529683
1.5,100,Faraday dual-port,9,16.9436537756,13.5805443641,9,9,depletion,0.280602311761,0.311362906262,0.00662482824475,0.0297086529683
1.5,105,Faraday dark-field,9,6.98382836801,4.88245325491,9,0,image quality,0.294454481204,0.326713333478,0.00695606965699,0.0297086529683
1.5,105,Faraday dual-port,9,17.3684884855,13.7430235135,9,9,depletion,0.294454481204,0.326713333478,0.00695606965699,0.0297086529683
1.5,110,Faraday dark-field,9,7.22556463544,5.24593414702,8,0,image quality,0.274440563835,0.308290440502,0.00728731106922,0.0297086529683
1.5,110,Faraday dual-port,9,17.7831853276,14.3898363929,8,8,depletion,0.274440563835,0.308290440502,0.00728731106922,0.0297086529683
1.5,115,Faraday dark-field,9,7.46249469592,5.33778438664,8,0,image quality,0.28676083885,0.322110284059,0.00761855248146,0.0297086529683
1.5,115,Faraday dual-port,9,18.188436688,14.5549908749,8,8,depletion,0.28676083885,0.322110284059,0.00761855248146,0.0297086529683
1.5,120,Faraday dark-field,9,7.69485570973,5.42156942991,8,0,image quality,0.299068264082,0.335914105298,0.0079497938937,0.0297086529683
1.5,120,Faraday dual-port,9,18.584859601,14.7054720773,8,8,depletion,0.299068264082,0.335914105298,0.0079497938937,0.0297086529683
1.5,125,Faraday dark-field,9,7.92286728732,5.84717410851,7,0,image quality,0.272899622609,0.311362906262,0.00828103530593,0.0297086529683
1.5,125,Faraday dual-port,9,18.9730067471,15.4492064591,7,7,depletion,0.272899622609,0.311362906262,0.00828103530593,0.0297086529683
1.5,130,Faraday dark-field,9,8.14673318087,5.93856517227,7,0,image quality,0.283681977384,0.323644831501,0.00861227671817,0.0297086529683
1.5,130,Faraday dual-port,9,19.3533754704,15.6108843425,7,7,depletion,0.283681977384,0.323644831501,0.00861227671817,0.0297086529683
1.5,135,Faraday dark-field,9,8.36664277758,6.02325769191,7,0,image quality,0.294454481204,0.335914105298,0.00894351813041,0.0297086529683
1.5,135,Faraday dual-port,9,19.7264152348,15.7605067787,7,7,depletion,0.294454481204,0.335914105298,0.00894351813041,0.0297086529683
1.5,140,Faraday dark-field,9,8.58277242175,6.52018092567,6,0,image quality,0.262107371674,0.305217178907,0.00927475954265,0.0297086529683
1.5,140,Faraday dual-port,9,20.0925338358,16.6161400898,6,6,depletion,0.262107371674,0.305217178907,0.00927475954265,0.0297086529683
1.5,145,Faraday dark-field,9,8.7952865885,6.61633869689,6,0,image quality,0.271358479422,0.315970114962,0.00960600095488,0.0297086529683
1.5,145,Faraday dual-port,9,20.4521026144,16.7837720472,6,6,depletion,0.271358479422,0.315970114962,0.00960600095488,0.0297086529683
1.5,150,Faraday dark-field,9,9.00433892879,6.70713256964,6,1,image quality,0.280602311761,0.326713333478,0.00993724236712,0.0297086529683
1.5,150,Faraday dual-port,9,20.8054608606,16.9413015731,6,6,depletion,0.280602311761,0.326713333478,0.00993724236712,0.0297086529683
1.5,155,Faraday dark-field,9,9.21007320204,6.79233542496,6,1,image quality,0.289838897208,0.337446878206,0.0102684837794,0.0297086529683
1.5,155,Faraday dual-port,9,21.1529195562,17.0894656441,6,6,depletion,0.289838897208,0.337446878206,0.0102684837794,0.0297086529683
1.5,160,Faraday dark-field,9,9.41262411074,6.8724790475,6,1,image quality,0.299068264082,0.348170792544,0.0105997251916,0.0297086529683
1.5,160,Faraday dual-port,9,21.4947645741,17.2282458954,6,6,depletion,0.299068264082,0.348170792544,0.0105997251916,0.0297086529683
1.5,165,Faraday dark-field,9,9.61211804886,7.48875968163,5,2,image quality,0.257479080554,0.308290440502,0.0109309666038,0.0297086529683
1.5,165,Faraday dual-port,9,21.8312594272,18.275173412,5,5,depletion,0.257479080554,0.308290440502,0.0109309666038,0.0297086529683
1.5,170,Faraday dark-field,9,9.80867377477,7.58510067018,5,2,image quality,0.265191884405,0.317505454391,0.0112622080161,0.0297086529683
1.5,170,Faraday dual-port,9,22.1626476418,18.4404648854,5,5,depletion,0.265191884405,0.317505454391,0.0112622080161,0.0297086529683
1.5,175,Faraday dark-field,9,10.0024030173,7.67719636385,5,2,image quality,0.272899622609,0.326713333478,0.0115934494283,0.0297086529683
1.5,175,Faraday dual-port,9,22.4891548174,18.5980746109,5,5,depletion,0.272899622609,0.326713333478,0.0115934494283,0.0297086529683
1.5,180,Faraday dark-field,9,10.1934110232,7.76479865042,5,2,image quality,0.280602311761,0.335914105298,0.0119246908405,0.0297086529683
1.5,180,Faraday dual-port,9,22.810990421,18.7485954485,5,5,depletion,0.280602311761,0.335914105298,0.0119246908405,0.0297086529683
1.59375,10,Faraday dark-field,9,0.823005904426,0.486413385383,109,0,image quality,0.299828348688,0.302543318629,0.000586842523502,0.0264289139736
1.59375,10,Faraday dual-port,9,4.72990397174,3.60272066314,109,0,image quality,0.299828348688,0.302543318629,0.000586842523502,0.0264289139736
1.59375,15,Faraday dark-field,9,1.20839961442,0.726465258424,72,0,image quality,0.297112756022,0.301185911455,0.000880263785253,0.0264289139736
1.59375,15,Faraday dual-port,9,5.92880652769,4.53610261092,72,0,image quality,0.297112756022,0.301185911455,0.000880263785253,0.0264289139736
1.59375,20,Faraday dark-field,9,1.57850645973,0.959053267327,54,0,image quality,0.297112756022,0.302543318629,0.001173685047,0.0264289139736
1.59375,20,Faraday dual-port,9,6.9287038273,5.30895514671,54,0,image quality,0.297112756022,0.302543318629,0.001173685047,0.0264289139736
1.59375,25,Faraday dark-field,9,1.9346575923,1.19057059731,43,0,image quality,0.295754725944,0.302543318629,0.00146710630875,0.0264289139736
1.59375,25,Faraday dual-port,9,7.80364345019,5.9971416562,43,0,image quality,0.295754725944,0.302543318629,0.00146710630875,0.0264289139736
1.59375,30,Faraday dark-field,9,2.27801823931,1.41131598302,36,0,image quality,0.297112756022,0.305257666558,0.00176052757051,0.0264289139736
1.59375,30,Faraday dual-port,9,8.5909526784,6.60214890226,36,0,image quality,0.297112756022,0.305257666558,0.00176052757051,0.0264289139736
1.59375,35,Faraday dark-field,9,2.60961390825,1.62699330507,31,0,image quality,0.29847063024,0.307971393188,0.00205394883226,0.0264289139736
1.59375,35,Faraday dual-port,9,9.31249304891,7.15661809351,31,5,image quality,0.29847063024,0.307971393188,0.00205394883226,0.0264289139736
1.59375,40,Faraday dark-field,9,2.93035165804,1.84773691868,27,0,image quality,0.297112756022,0.307971393188,0.00234737009401,0.0264289139736
1.59375,40,Faraday dual-port,9,9.98234742458,7.6942023753,27,12,image quality,0.297112756022,0.307971393188,0.00234737009401,0.0264289139736
1.59375,45,Faraday dark-field,9,3.2410375032,2.06047566802,24,0,image quality,0.297112756022,0.309328023737,0.00264079135576,0.0264289139736
1.59375,45,Faraday dual-port,9,10.6102082079,8.19025298123,24,16,image quality,0.297112756022,0.309328023737,0.00264079135576,0.0264289139736
1.59375,50,Faraday dark-field,9,3.54239075997,2.30562457162,21,0,image quality,0.288962234517,0.302543318629,0.00293421261751,0.0264289139736
1.59375,50,Faraday dual-port,9,11.2030792681,8.73716971649,21,18,image quality,0.288962234517,0.302543318629,0.00293421261751,0.0264289139736
1.59375,55,Faraday dark-field,9,3.83505595298,2.52089264937,19,0,image quality,0.287603267397,0.302543318629,0.00322763387926,0.0264289139736
1.59375,55,Faraday dual-port,9,11.7662147668,9.20314420277,19,19,depletion,0.287603267397,0.302543318629,0.00322763387926,0.0264289139736
1.59375,60,Faraday dark-field,9,4.11961276109,2.67894367557,18,0,image quality,0.297112756022,0.313396985387,0.00352105514101,0.0264289139736
1.59375,60,Faraday dual-port,9,12.3036749932,9.53943724083,18,18,depletion,0.297112756022,0.313396985387,0.00352105514101,0.0264289139736
1.59375,65,Faraday dark-field,9,4.39658437489,2.93725986419,16,0,image quality,0.286244143788,0.303900570301,0.00381447640276,0.0264289139736
1.59375,65,Faraday dual-port,9,12.818674207,10.0700552111,16,16,depletion,0.286244143788,0.303900570301,0.00381447640276,0.0264289139736
1.59375,70,Faraday dark-field,9,4.66644455938,3.12222611016,15,0,image quality,0.288962234517,0.307971393188,0.00410789766451,0.0264289139736
1.59375,70,Faraday dual-port,9,13.3138082692,10.4439164688,15,15,depletion,0.288962234517,0.307971393188,0.00410789766451,0.0264289139736
1.59375,75,Faraday dark-field,9,4.92962365361,3.31905668133,14,0,image quality,0.288962234517,0.309328023737,0.00440131892626,0.0264289139736
1.59375,75,Faraday dual-port,9,13.7912091934,10.8340341333,14,14,depletion,0.288962234517,0.309328023737,0.00440131892626,0.0264289139736
1.59375,80,Faraday dark-field,9,5.18651369274,3.53022807309,13,0,image quality,0.286244143788,0.307971393188,0.00469474018801,0.0264289139736
1.59375,80,Faraday dual-port,9,14.2526533705,11.2450086511,13,13,depletion,0.286244143788,0.307971393188,0.00469474018801,0.0264289139736
1.59375,85,Faraday dark-field,9,5.43747280129,3.75795856074,12,0,image quality,0.280806082664,0.303900570301,0.00498816144976,0.0264289139736
1.59375,85,Faraday dual-port,9,14.6996393733,11.6810447851,12,12,depletion,0.280806082664,0.303900570301,0.00498816144976,0.0264289139736
1.59375,90,Faraday dark-field,9,5.68282897796,3.83830220114,12,0,image quality,0.297112756022,0.321530731649,0.00528158271152,0.0264289139736
1.59375,90,Faraday dual-port,9,15.1334451721,11.8367958622,12,12,depletion,0.297112756022,0.321530731649,0.00528158271152,0.0264289139736
1.59375,95,Faraday dark-field,9,5.92288336964,4.08994484622,11,0,image quality,0.287603267397,0.313396985387,0.00557500397327,0.0264289139736
1.59375,95,Faraday dual-port,9,15.5551710487,12.3079285407,11,11,depletion,0.287603267397,0.313396985387,0.00557500397327,0.0264289139736
1.59375,100,Faraday dark-field,9,6.15791311511,4.3639722317,10,0,image quality,0.275365510498,0.302543318629,0.00586842523502,0.0264289139736
1.59375,100,Faraday dual-port,9,15.965772347,12.8135481032,10,10,depletion,0.275365510498,0.302543318629,0.00586842523502,0.0264289139736
1.59375,105,Faraday dark-field,9,6.38817382384,4.44679225238,10,0,image quality,0.288962234517,0.317464553897,0.00616184649677,0.0264289139736
1.59375,105,Faraday dual-port,9,16.3660848529,12.9681133494,10,10,depletion,0.288962234517,0.317464553897,0.00616184649677,0.0264289139736
1.59375,110,Faraday dark-field,9,6.6139017446,4.7536134765,9,0,image quality,0.27264428096,0.302543318629,0.00645526775852,0.0264289139736
1.59375,110,Faraday dual-port,9,16.7568447354,13.524163918,9,9,depletion,0.27264428096,0.302543318629,0.00645526775852,0.0264289139736
1.59375,115,Faraday dark-field,9,6.83531566911,4.83727694766,9,0,image quality,0.2848848636,0.316108852373,0.00674868902027,0.0264289139736
1.59375,115,Faraday dual-port,9,17.1387044059,13.6774546524,9,9,depletion,0.2848848636,0.316108852373,0.00674868902027,0.0264289139736
1.59375,120,Faraday dark-field,9,7.05261860832,4.91364688066,9,0,image quality,0.297112756022,0.329658924368,0.00704211028202,0.0264289139736
1.59375,120,Faraday dual-port,9,17.5122452751,13.8166928366,9,9,depletion,0.297112756022,0.329658924368,0.00704211028202,0.0264289139736
1.59375,125,Faraday dark-field,9,7.26599927318,5.26939217839,8,0,image quality,0.275365510498,0.309328023737,0.00733553154377,0.0264289139736
1.59375,125,Faraday dual-port,9,17.8779881155,14.4492137065,8,8,depletion,0.275365510498,0.309328023737,0.00733553154377,0.0264289139736
1.59375,130,Faraday dark-field,9,7.47563338632,5.35051688599,8,0,image quality,0.286244143788,0.321530731649,0.00762895280552,0.0264289139736
1.59375,130,Faraday dual-port,9,18.2364015584,14.5946414241,8,8,depletion,0.286244143788,0.321530731649,0.00762895280552,0.0264289139736
1.59375,135,Faraday dark-field,9,7.6816848474,5.42531220938,8,0,image quality,0.297112756022,0.333720944063,0.00792237406727,0.0264289139736
1.59375,135,Faraday dual-port,9,18.587909119,14.7286056479,8,8,depletion,0.297112756022,0.333720944063,0.00792237406727,0.0264289139736
1.59375,140,Faraday dark-field,9,7.88430677106,5.83842990668,7,0,image quality,0.269922421482,0.307971393188,0.00821579532902,0.0264289139736
1.59375,140,Faraday dual-port,9,18.9328950502,15.4509727112,7,7,depletion,0.269922421482,0.307971393188,0.00821579532902,0.0264289139736
1.59375,145,Faraday dark-field,9,8.08364241378,5.92116370764,7,0,image quality,0.279446175259,0.318820100892,0.00850921659078,0.0264289139736
1.59375,145,Faraday dual-port,9,19.271709255,15.5974023448,7,7,depletion,0.279446175259,0.318820100892,0.00850921659078,0.0264289139736
1.59375,150,Faraday dark-field,9,8.27982600365,5.99893671258,7,0,image quality,0.288962234517,0.329658924368,0.00880263785253,0.0264289139736
1.59375,150,Faraday dual-port,9,19.6046714359,15.7339468523,7,7,depletion,0.288962234517,0.329658924368,0.00880263785253,0.0264289139736
1.59375,155,Faraday dark-field,9,8.47298348487,6.07126993908,7,0,image quality,0.29847063024,0.340487908481,0.00909605911428,0.0264289139736
1.59375,155,Faraday dual-port,9,19.9320746216,15.8615305702,7,7,depletion,0.29847063024,0.340487908481,0.00909605911428,0.0264289139736
1.59375,160,Faraday dark-field,9,8.66323318724,6.5647888206,6,0,image quality,0.264476809784,0.307971393188,0.00938948037603,0.0264289139736
1.59375,160,Faraday dual-port,9,20.2541881815,16.7113057576,6,6,depletion,0.264476809784,0.307971393188,0.00938948037603,0.0264289139736
1.59375,165,Faraday dark-field,9,8.85068642955,6.64891544127,6,0,image quality,0.27264428096,0.317464553897,0.00968290163778,0.0264289139736
1.59375,165,Faraday dual-port,9,20.5712604159,16.8574720998,6,6,depletion,0.27264428096,0.317464553897,0.00968290163778,0.0264289139736
1.59375,170,Faraday dark-field,9,9.03544806454,6.72880921539,6,1,image quality,0.280806082664,0.326950142686,0.00997632289953,0.0264289139736
1.59375,170,Faraday dual-port,9,20.8835207926,16.9958478787,6,6,depletion,0.280806082664,0.326950142686,0.00997632289953,0.0264289139736
1.59375,175,Faraday dark-field,9,9.21761697195,6.80430436808,6,1,image quality,0.288962234517,0.336428189657,0.0102697441613,0.0264289139736
1.59375,175,Faraday dual-port,9,21.1911818874,17.1269424145,6,6,depletion,0.288962234517,0.336428189657,0.0102697441613,0.0264289139736
1.59375,180,Faraday dark-field,9,9.39728650564,6.87594669205,6,1,image quality,0.297112756022,0.345898724696,0.010563165423,0.0264289139736
1.59375,180,Faraday dual-port,9,21.494441075,17.2505843319,6,6,depletion,0.297112756022,0.345898724696,0.010563165423,0.0264289139736
1.6875,10,Faraday dark-field,9,0.738231126029,0.436285350942,122,0,image quality,0.298547460976,0.300962925342,0.000523453919754,0.0236585937331
1.6875,10,Faraday dual-port,9,4.47167355521,3.4084162711,122,0,image quality,0.298547460976,0.300962925342,0.000523453919754,0.0236585937331
1.6875,15,Faraday dark-field,9,1.0861742729,0.650161264698,81,0,image quality,0.297339543928,0.300962925342,0.000785180879632,0.0236585937331
1.6875,15,Faraday dual-port,9,5.6050665049,4.28360550376,81,0,image quality,0.297339543928,0.300962925342,0.000785180879632,0.0236585937331
1.6875,20,Faraday dark-field,9,1.42156218635,0.856986636126,61,0,image quality,0.298547460976,0.303377897152,0.00104690783951,0.0236585937331
1.6875,20,Faraday dual-port,9,6.55033022746,5.00594097833,61,0,image quality,0.298547460976,0.303377897152,0.00104690783951,0.0236585937331
1.6875,25,Faraday dark-field,9,1.74539148784,1.05927859026,49,0,image quality,0.29975525476,0.30579237691,0.00130863479939,0.0236585937331
1.6875,25,Faraday dual-port,9,7.3774654621,5.63801034006,49,0,image quality,0.29975525476,0.30579237691,0.00130863479939,0.0236585937331
1.6875,30,Faraday dark-field,9,2.05854522229,1.27601008712,40,0,image quality,0.293715052569,0.300962925342,0.00157036175926,0.0236585937331
